src_mac,dst_mac,src_ip,dst_ip,protocol,timestamp,label
02:00:00:6d:7a:e9,02:00:00:6b:09:e3,10.0.0.47,10.0.0.2,ARP,2025-05-03T11:35:16.136584,arp_spoof
02:00:00:0c:6b:45,02:00:00:b0:ed:e2,10.0.0.19,10.0.0.2,ARP,2025-05-03T11:35:16.157991,arp_spoof
02:00:00:80:ed:14,02:00:00:6a:af:28,10.0.0.27,10.0.0.2,ARP,2025-05-03T11:35:16.158328,arp_spoof
02:00:00:66:a5:43,02:00:00:16:e4:6a,10.0.0.23,10.0.0.2,ARP,2025-05-03T11:35:16.158583,arp_spoof
02:00:00:01:a6:e5,02:00:00:06:0c:25,10.0.0.41,10.0.0.2,ARP,2025-05-03T11:35:16.158835,arp_spoof
02:00:00:8a:a3:42,02:00:00:ac:69:77,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.159056,arp_spoof
02:00:00:e9:a7:1c,02:00:00:2a:f6:c7,10.0.0.39,10.0.0.2,ARP,2025-05-03T11:35:16.159270,arp_spoof
02:00:00:63:61:c6,02:00:00:fc:43:a4,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.159510,arp_spoof
02:00:00:24:14:20,02:00:00:8d:6e:3c,10.0.0.35,10.0.0.2,ARP,2025-05-03T11:35:16.159758,arp_spoof
02:00:00:2b:cb:ce,02:00:00:51:06:48,10.0.0.31,10.0.0.2,ARP,2025-05-03T11:35:16.159986,arp_spoof
02:00:00:9c:d3:fd,02:00:00:d2:72:a1,10.0.0.15,10.0.0.2,ARP,2025-05-03T11:35:16.160198,arp_spoof
02:00:00:6b:93:6e,02:00:00:6e:b8:ae,10.0.0.36,10.0.0.2,ARP,2025-05-03T11:35:16.160431,arp_spoof
02:00:00:19:d3:63,02:00:00:fa:3c:d7,10.0.0.41,10.0.0.2,ARP,2025-05-03T11:35:16.170771,arp_spoof
02:00:00:8f:21:b4,02:00:00:c0:7c:31,10.0.0.46,10.0.0.2,ARP,2025-05-03T11:35:16.171160,arp_spoof
02:00:00:06:25:cc,02:00:00:76:95:d9,10.0.0.34,10.0.0.2,ARP,2025-05-03T11:35:16.171416,arp_spoof
02:00:00:ff:57:5e,02:00:00:aa:06:6c,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.171664,arp_spoof
02:00:00:2c:0f:2d,02:00:00:20:e8:4e,10.0.0.26,10.0.0.2,ARP,2025-05-03T11:35:16.171918,arp_spoof
02:00:00:24:95:bb,02:00:00:a2:40:49,10.0.0.26,10.0.0.2,ARP,2025-05-03T11:35:16.172131,arp_spoof
02:00:00:d6:00:d7,02:00:00:06:ca:7a,10.0.0.19,10.0.0.2,ARP,2025-05-03T11:35:16.172339,arp_spoof
02:00:00:d9:7e:ea,02:00:00:c6:4e:94,10.0.0.32,10.0.0.2,ARP,2025-05-03T11:35:16.172555,arp_spoof
02:00:00:7d:eb:79,02:00:00:dd:c6:3b,10.0.0.37,10.0.0.2,ARP,2025-05-03T11:35:16.172779,arp_spoof
02:00:00:33:db:5a,02:00:00:f0:53:8b,10.0.0.29,10.0.0.2,ARP,2025-05-03T11:35:16.173001,arp_spoof
02:00:00:d3:aa:7a,02:00:00:2a:fa:17,10.0.0.32,10.0.0.2,ARP,2025-05-03T11:35:16.173210,arp_spoof
02:00:00:3e:22:26,02:00:00:88:45:7b,10.0.0.46,10.0.0.2,ARP,2025-05-03T11:35:16.173454,arp_spoof
02:00:00:0b:bd:42,02:00:00:1c:d9:28,10.0.0.40,10.0.0.2,ARP,2025-05-03T11:35:16.190806,arp_spoof
02:00:00:fc:74:ea,02:00:00:41:81:4f,10.0.0.6,10.0.0.2,ARP,2025-05-03T11:35:16.191160,arp_spoof
02:00:00:39:c8:97,02:00:00:f8:c3:b8,10.0.0.5,10.0.0.2,ARP,2025-05-03T11:35:16.191379,arp_spoof
02:00:00:dd:14:d6,02:00:00:4d:a3:79,10.0.0.9,10.0.0.2,ARP,2025-05-03T11:35:16.191598,arp_spoof
02:00:00:66:64:ac,02:00:00:42:31:13,10.0.0.36,10.0.0.2,ARP,2025-05-03T11:35:16.191826,arp_spoof
02:00:00:44:37:ce,02:00:00:3e:ca:da,10.0.0.18,10.0.0.2,ARP,2025-05-03T11:35:16.192036,arp_spoof
02:00:00:c0:3b:f8,02:00:00:b8:fb:b6,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.192251,arp_spoof
02:00:00:7c:d1:1d,02:00:00:b3:3c:2a,10.0.0.48,10.0.0.2,ARP,2025-05-03T11:35:16.192459,arp_spoof
02:00:00:32:2f:6e,02:00:00:e2:a8:d0,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.192686,arp_spoof
02:00:00:62:50:9b,02:00:00:fc:99:4e,10.0.0.20,10.0.0.2,ARP,2025-05-03T11:35:16.192900,arp_spoof
02:00:00:83:6d:13,02:00:00:e6:bb:5c,10.0.0.15,10.0.0.2,ARP,2025-05-03T11:35:16.193109,arp_spoof
02:00:00:40:52:64,02:00:00:93:fe:67,10.0.0.32,10.0.0.2,ARP,2025-05-03T11:35:16.193317,arp_spoof
02:00:00:8a:98:ca,02:00:00:06:e0:3a,10.0.0.50,10.0.0.2,ARP,2025-05-03T11:35:16.193563,arp_spoof
02:00:00:66:57:23,02:00:00:fb:a2:7c,10.0.0.44,10.0.0.2,ARP,2025-05-03T11:35:16.207331,arp_spoof
02:00:00:10:67:5c,02:00:00:9e:b7:08,10.0.0.23,10.0.0.2,ARP,2025-05-03T11:35:16.207660,arp_spoof
02:00:00:42:b0:48,02:00:00:01:70:00,10.0.0.19,10.0.0.2,ARP,2025-05-03T11:35:16.207885,arp_spoof
02:00:00:73:39:8a,02:00:00:cc:5f:3e,10.0.0.18,10.0.0.2,ARP,2025-05-03T11:35:16.208098,arp_spoof
02:00:00:cd:d0:54,02:00:00:a4:44:d1,10.0.0.16,10.0.0.2,ARP,2025-05-03T11:35:16.208309,arp_spoof
02:00:00:dd:8b:3e,02:00:00:a0:3f:f9,10.0.0.44,10.0.0.2,ARP,2025-05-03T11:35:16.208526,arp_spoof
02:00:00:68:08:40,02:00:00:2c:5f:c3,10.0.0.15,10.0.0.2,ARP,2025-05-03T11:35:16.208745,arp_spoof
02:00:00:23:64:25,02:00:00:90:1d:8d,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.208959,arp_spoof
02:00:00:8d:6c:f0,02:00:00:93:f7:99,10.0.0.4,10.0.0.2,ARP,2025-05-03T11:35:16.209166,arp_spoof
02:00:00:07:24:2c,02:00:00:81:e2:64,10.0.0.18,10.0.0.2,ARP,2025-05-03T11:35:16.209373,arp_spoof
02:00:00:81:81:27,02:00:00:b3:f4:a7,10.0.0.4,10.0.0.2,ARP,2025-05-03T11:35:16.209583,arp_spoof
02:00:00:d8:6c:4b,02:00:00:51:5e:46,10.0.0.39,10.0.0.2,ARP,2025-05-03T11:35:16.225999,arp_spoof
02:00:00:1d:52:90,02:00:00:3e:8f:68,10.0.0.36,10.0.0.2,ARP,2025-05-03T11:35:16.226302,arp_spoof
02:00:00:ea:9d:07,02:00:00:b5:5a:16,10.0.0.46,10.0.0.2,ARP,2025-05-03T11:35:16.226528,arp_spoof
02:00:00:40:2a:20,02:00:00:a0:46:ee,10.0.0.26,10.0.0.2,ARP,2025-05-03T11:35:16.226762,arp_spoof
02:00:00:f4:5f:1a,02:00:00:c6:10:5a,10.0.0.42,10.0.0.2,ARP,2025-05-03T11:35:16.226978,arp_spoof
02:00:00:27:9d:af,02:00:00:82:36:1f,10.0.0.4,10.0.0.2,ARP,2025-05-03T11:35:16.227185,arp_spoof
02:00:00:d4:ee:e8,02:00:00:1d:48:7f,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.227391,arp_spoof
02:00:00:8c:cc:0f,02:00:00:ba:20:de,10.0.0.39,10.0.0.2,ARP,2025-05-03T11:35:16.227604,arp_spoof
02:00:00:ee:1d:d3,02:00:00:ec:95:b7,10.0.0.29,10.0.0.2,ARP,2025-05-03T11:35:16.227828,arp_spoof
02:00:00:ca:b4:ee,02:00:00:fc:9f:84,10.0.0.15,10.0.0.2,ARP,2025-05-03T11:35:16.228038,arp_spoof
02:00:00:1d:ed:6a,02:00:00:05:54:9b,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.228246,arp_spoof
02:00:00:d0:65:a6,02:00:00:b4:96:d3,10.0.0.46,10.0.0.2,ARP,2025-05-03T11:35:16.228452,arp_spoof
02:00:00:ae:fc:ac,02:00:00:12:fc:6c,10.0.0.24,10.0.0.2,ARP,2025-05-03T11:35:16.243089,arp_spoof
02:00:00:1d:60:de,02:00:00:6a:b7:c7,10.0.0.43,10.0.0.2,ARP,2025-05-03T11:35:16.243425,arp_spoof
02:00:00:45:f8:b0,02:00:00:1b:6d:d3,10.0.0.33,10.0.0.2,ARP,2025-05-03T11:35:16.243671,arp_spoof
02:00:00:04:5f:ed,02:00:00:1e:d2:39,10.0.0.18,10.0.0.2,ARP,2025-05-03T11:35:16.243876,arp_spoof
02:00:00:be:c8:44,02:00:00:a1:8d:cc,10.0.0.35,10.0.0.2,ARP,2025-05-03T11:35:16.244099,arp_spoof
02:00:00:e9:b7:e2,02:00:00:b8:8d:03,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.244320,arp_spoof
02:00:00:ad:38:62,02:00:00:3c:b8:07,10.0.0.45,10.0.0.2,ARP,2025-05-03T11:35:16.244550,arp_spoof
02:00:00:9c:2c:f0,02:00:00:d9:bc:de,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.244801,arp_spoof
02:00:00:78:a7:17,02:00:00:63:20:35,10.0.0.14,10.0.0.2,ARP,2025-05-03T11:35:16.245037,arp_spoof
02:00:00:53:00:46,02:00:00:6e:86:c9,10.0.0.34,10.0.0.2,ARP,2025-05-03T11:35:16.245260,arp_spoof
02:00:00:c0:82:5d,02:00:00:1b:48:21,10.0.0.23,10.0.0.2,ARP,2025-05-03T11:35:16.245487,arp_spoof
02:00:00:26:86:39,02:00:00:af:88:2d,10.0.0.4,10.0.0.2,ARP,2025-05-03T11:35:16.255939,arp_spoof
02:00:00:95:c3:d2,02:00:00:67:3b:2a,10.0.0.20,10.0.0.2,ARP,2025-05-03T11:35:16.256258,arp_spoof
02:00:00:24:28:ae,02:00:00:99:e2:7f,10.0.0.29,10.0.0.2,ARP,2025-05-03T11:35:16.256475,arp_spoof
02:00:00:dc:bc:3c,02:00:00:50:c9:96,10.0.0.5,10.0.0.2,ARP,2025-05-03T11:35:16.256718,arp_spoof
02:00:00:2d:7b:39,02:00:00:1b:67:12,10.0.0.24,10.0.0.2,ARP,2025-05-03T11:35:16.256934,arp_spoof
02:00:00:17:6d:3a,02:00:00:55:9d:8e,10.0.0.22,10.0.0.2,ARP,2025-05-03T11:35:16.257144,arp_spoof
02:00:00:56:b8:e8,02:00:00:b0:11:f8,10.0.0.7,10.0.0.2,ARP,2025-05-03T11:35:16.257352,arp_spoof
02:00:00:ba:75:4b,02:00:00:5e:db:8f,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.257566,arp_spoof
02:00:00:e9:eb:3c,02:00:00:17:b3:ba,10.0.0.18,10.0.0.2,ARP,2025-05-03T11:35:16.267969,arp_spoof
02:00:00:88:84:96,02:00:00:36:7f:06,10.0.0.23,10.0.0.2,ARP,2025-05-03T11:35:16.268277,arp_spoof
02:00:00:2f:44:70,02:00:00:75:c8:49,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.268493,arp_spoof
02:00:00:e7:2b:18,02:00:00:ed:13:28,10.0.0.21,10.0.0.2,ARP,2025-05-03T11:35:16.268739,arp_spoof
02:00:00:0b:0e:16,02:00:00:ac:4b:88,10.0.0.23,10.0.0.2,ARP,2025-05-03T11:35:16.268955,arp_spoof
02:00:00:a6:97:01,02:00:00:f2:53:cb,10.0.0.7,10.0.0.2,ARP,2025-05-03T11:35:16.269162,arp_spoof
02:00:00:9b:17:fe,02:00:00:83:07:57,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.269368,arp_spoof
02:00:00:9c:bb:77,02:00:00:c4:bc:a2,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.269582,arp_spoof
02:00:00:61:c5:12,02:00:00:63:02:25,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.269806,arp_spoof
02:00:00:24:f6:20,02:00:00:33:94:51,10.0.0.29,10.0.0.2,ARP,2025-05-03T11:35:16.270024,arp_spoof
02:00:00:4f:d0:a9,02:00:00:af:78:d3,10.0.0.11,10.0.0.2,ARP,2025-05-03T11:35:16.270232,arp_spoof
02:00:00:dc:9a:be,02:00:00:79:8f:86,10.0.0.46,10.0.0.2,ARP,2025-05-03T11:35:16.270436,arp_spoof
02:00:00:b9:f1:27,02:00:00:da:18:d2,10.0.0.4,10.0.0.2,ARP,2025-05-03T11:35:16.286782,arp_spoof
02:00:00:d2:87:7b,02:00:00:3a:8d:11,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.287162,arp_spoof
02:00:00:9a:f7:ba,02:00:00:2b:b2:55,10.0.0.20,10.0.0.2,ARP,2025-05-03T11:35:16.287383,arp_spoof
02:00:00:3e:20:17,02:00:00:2b:6f:78,10.0.0.15,10.0.0.2,ARP,2025-05-03T11:35:16.287607,arp_spoof
02:00:00:47:00:55,02:00:00:de:a2:fe,10.0.0.33,10.0.0.2,ARP,2025-05-03T11:35:16.287836,arp_spoof
02:00:00:7d:2c:b7,02:00:00:7d:fa:ee,10.0.0.8,10.0.0.2,ARP,2025-05-03T11:35:16.288048,arp_spoof
02:00:00:44:e2:5b,02:00:00:33:b4:25,10.0.0.35,10.0.0.2,ARP,2025-05-03T11:35:16.288258,arp_spoof
02:00:00:ca:db:8e,02:00:00:77:3c:53,10.0.0.46,10.0.0.2,ARP,2025-05-03T11:35:16.288473,arp_spoof
02:00:00:c5:17:fe,02:00:00:bc:f9:24,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.296826,arp_spoof
02:00:00:c2:e7:62,02:00:00:a4:14:46,10.0.0.43,10.0.0.2,ARP,2025-05-03T11:35:16.297177,arp_spoof
02:00:00:af:27:56,02:00:00:e2:6d:6e,10.0.0.33,10.0.0.2,ARP,2025-05-03T11:35:16.297394,arp_spoof
02:00:00:f4:63:8e,02:00:00:70:ca:4b,10.0.0.11,10.0.0.2,ARP,2025-05-03T11:35:16.297619,arp_spoof
02:00:00:1e:0b:7e,02:00:00:de:f2:bc,10.0.0.34,10.0.0.2,ARP,2025-05-03T11:35:16.297870,arp_spoof
02:00:00:2d:de:8c,02:00:00:e3:2d:6b,10.0.0.34,10.0.0.2,ARP,2025-05-03T11:35:16.298079,arp_spoof
02:00:00:27:f6:6b,02:00:00:9a:b2:b4,10.0.0.50,10.0.0.2,ARP,2025-05-03T11:35:16.298291,arp_spoof
02:00:00:be:1a:96,02:00:00:98:00:98,10.0.0.7,10.0.0.2,ARP,2025-05-03T11:35:16.298515,arp_spoof
02:00:00:72:fa:9b,02:00:00:e7:f8:fa,10.0.0.36,10.0.0.2,ARP,2025-05-03T11:35:16.304884,arp_spoof
02:00:00:55:b1:e8,02:00:00:32:3a:60,10.0.0.37,10.0.0.2,ARP,2025-05-03T11:35:16.305217,arp_spoof
02:00:00:24:7f:5a,02:00:00:1f:a8:34,10.0.0.42,10.0.0.2,ARP,2025-05-03T11:35:16.305451,arp_spoof
02:00:00:0c:41:76,02:00:00:51:8f:91,10.0.0.48,10.0.0.2,ARP,2025-05-03T11:35:16.305692,arp_spoof
02:00:00:24:8c:31,02:00:00:03:08:9c,10.0.0.45,10.0.0.2,ARP,2025-05-03T11:35:16.305919,arp_spoof
02:00:00:27:fb:90,02:00:00:b0:e8:38,10.0.0.24,10.0.0.2,ARP,2025-05-03T11:35:16.306134,arp_spoof
02:00:00:98:02:df,02:00:00:5e:34:37,10.0.0.44,10.0.0.2,ARP,2025-05-03T11:35:16.306351,arp_spoof
02:00:00:21:63:a8,02:00:00:b2:a5:02,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.306571,arp_spoof
02:00:00:81:47:d1,02:00:00:16:9a:da,10.0.0.16,10.0.0.2,ARP,2025-05-03T11:35:16.317047,arp_spoof
02:00:00:91:1a:0e,02:00:00:4b:83:99,10.0.0.30,10.0.0.2,ARP,2025-05-03T11:35:16.317348,arp_spoof
02:00:00:8b:02:d6,02:00:00:92:b1:79,10.0.0.36,10.0.0.2,ARP,2025-05-03T11:35:16.317576,arp_spoof
02:00:00:c7:a4:c5,02:00:00:60:08:70,10.0.0.41,10.0.0.2,ARP,2025-05-03T11:35:16.317820,arp_spoof
02:00:00:75:c3:b0,02:00:00:04:bc:a9,10.0.0.4,10.0.0.2,ARP,2025-05-03T11:35:16.318034,arp_spoof
02:00:00:95:a0:c6,02:00:00:22:be:ba,10.0.0.27,10.0.0.2,ARP,2025-05-03T11:35:16.318240,arp_spoof
02:00:00:6b:1a:35,02:00:00:32:c8:19,10.0.0.8,10.0.0.2,ARP,2025-05-03T11:35:16.318449,arp_spoof
02:00:00:da:a4:f0,02:00:00:58:37:87,10.0.0.9,10.0.0.2,ARP,2025-05-03T11:35:16.326804,arp_spoof
02:00:00:0b:f8:f5,02:00:00:ec:bf:60,10.0.0.31,10.0.0.2,ARP,2025-05-03T11:35:16.327173,arp_spoof
02:00:00:9e:34:0b,02:00:00:6a:06:90,10.0.0.20,10.0.0.2,ARP,2025-05-03T11:35:16.327400,arp_spoof
02:00:00:59:b1:1f,02:00:00:c4:d9:6f,10.0.0.27,10.0.0.2,ARP,2025-05-03T11:35:16.327625,arp_spoof
02:00:00:04:a0:57,02:00:00:8d:e1:6c,10.0.0.40,10.0.0.2,ARP,2025-05-03T11:35:16.327858,arp_spoof
02:00:00:5c:fb:d9,02:00:00:bf:65:27,10.0.0.40,10.0.0.2,ARP,2025-05-03T11:35:16.328068,arp_spoof
02:00:00:1e:98:d4,02:00:00:da:b2:2f,10.0.0.13,10.0.0.2,ARP,2025-05-03T11:35:16.328275,arp_spoof
02:00:00:8d:30:f7,02:00:00:c9:13:36,10.0.0.38,10.0.0.2,ARP,2025-05-03T11:35:16.328482,arp_spoof
02:00:00:85:7c:1c,02:00:00:c5:b6:c1,10.0.0.7,10.0.0.2,ARP,2025-05-03T11:35:16.335871,arp_spoof
02:00:00:6f:c2:fc,02:00:00:e9:b7:c2,10.0.0.17,10.0.0.2,ARP,2025-05-03T11:35:16.336175,arp_spoof
02:00:00:ea:27:c4,02:00:00:bc:e2:7a,10.0.0.47,10.0.0.2,ARP,2025-05-03T11:35:16.336390,arp_spoof
02:00:00:24:04:ae,02:00:00:57:fc:a8,10.0.0.26,10.0.0.2,ARP,2025-05-03T11:35:16.336612,arp_spoof
02:00:00:f0:54:a9,02:00:00:1b:8b:93,10.0.0.40,10.0.0.2,ARP,2025-05-03T11:35:16.336843,arp_spoof
02:00:00:d8:ba:9d,02:00:00:af:f1:5f,10.0.0.9,10.0.0.2,ARP,2025-05-03T11:35:16.337054,arp_spoof
02:00:00:41:0f:47,02:00:00:af:07:f7,10.0.0.50,10.0.0.2,ARP,2025-05-03T11:35:16.337261,arp_spoof
02:00:00:38:0a:9e,02:00:00:da:d5:ac,10.0.0.17,10.0.0.2,ARP,2025-05-03T11:35:16.337470,arp_spoof
02:00:00:d5:72:27,02:00:00:bb:86:c1,10.0.0.8,10.0.0.2,ARP,2025-05-03T11:35:16.337693,arp_spoof
02:00:00:49:1a:27,02:00:00:60:84:b6,10.0.0.17,10.0.0.2,ARP,2025-05-03T11:35:16.337908,arp_spoof
02:00:00:af:9c:04,02:00:00:e0:9c:f4,10.0.0.7,10.0.0.2,ARP,2025-05-03T11:35:16.338127,arp_spoof
02:00:00:32:49:87,02:00:00:c3:fd:f8,10.0.0.50,10.0.0.2,ARP,2025-05-03T11:35:16.338358,arp_spoof
02:00:00:fd:ab:a2,02:00:00:8e:2e:13,10.0.0.7,10.0.0.2,ARP,2025-05-03T11:35:16.338600,arp_spoof
02:00:00:42:c5:8b,02:00:00:82:7b:b5,10.0.0.26,10.0.0.2,ARP,2025-05-03T11:35:16.351105,arp_spoof
02:00:00:f1:19:1e,02:00:00:b1:b2:40,10.0.0.40,10.0.0.2,ARP,2025-05-03T11:35:16.351406,arp_spoof
02:00:00:f9:b8:49,02:00:00:4f:1f:b7,10.0.0.13,10.0.0.2,ARP,2025-05-03T11:35:16.351670,arp_spoof
02:00:00:ea:6d:58,02:00:00:2a:76:1a,10.0.0.7,10.0.0.2,ARP,2025-05-03T11:35:16.351915,arp_spoof
02:00:00:7f:dd:4e,02:00:00:d1:a7:dc,10.0.0.45,10.0.0.2,ARP,2025-05-03T11:35:16.352147,arp_spoof
02:00:00:4c:41:11,02:00:00:1d:ff:53,10.0.0.41,10.0.0.2,ARP,2025-05-03T11:35:16.352367,arp_spoof
02:00:00:cb:2f:de,02:00:00:27:25:6c,10.0.0.16,10.0.0.2,ARP,2025-05-03T11:35:16.363886,arp_spoof
02:00:00:bc:9b:8d,02:00:00:68:8f:14,10.0.0.21,10.0.0.2,ARP,2025-05-03T11:35:16.364221,arp_spoof
02:00:00:e5:54:44,02:00:00:b5:b4:fc,10.0.0.39,10.0.0.2,ARP,2025-05-03T11:35:16.364437,arp_spoof
02:00:00:93:ea:36,02:00:00:c5:02:ee,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.364676,arp_spoof
02:00:00:e4:b2:c7,02:00:00:96:37:6a,10.0.0.20,10.0.0.2,ARP,2025-05-03T11:35:16.364893,arp_spoof
02:00:00:95:ed:47,02:00:00:f4:00:79,10.0.0.24,10.0.0.2,ARP,2025-05-03T11:35:16.365103,arp_spoof
02:00:00:e1:89:38,02:00:00:4b:bc:4c,10.0.0.12,10.0.0.2,ARP,2025-05-03T11:35:16.365311,arp_spoof
02:00:00:ca:d9:80,02:00:00:53:93:a6,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.365529,arp_spoof
02:00:00:eb:8a:e0,02:00:00:3e:49:6e,10.0.0.50,10.0.0.2,ARP,2025-05-03T11:35:16.365750,arp_spoof
02:00:00:ab:fa:5a,02:00:00:9c:31:52,10.0.0.27,10.0.0.2,ARP,2025-05-03T11:35:16.365960,arp_spoof
02:00:00:bc:f0:6a,02:00:00:89:e9:f9,10.0.0.26,10.0.0.2,ARP,2025-05-03T11:35:16.366165,arp_spoof
02:00:00:a4:29:c8,02:00:00:98:db:da,10.0.0.49,10.0.0.2,ARP,2025-05-03T11:35:16.366369,arp_spoof
02:00:00:a4:90:c2,02:00:00:e7:6a:94,10.0.0.20,10.0.0.2,ARP,2025-05-03T11:35:16.366583,arp_spoof
02:00:00:f0:8b:5c,02:00:00:d8:88:79,10.0.0.49,10.0.0.2,ARP,2025-05-03T11:35:16.366805,arp_spoof
02:00:00:5d:be:82,02:00:00:1e:df:06,10.0.0.4,10.0.0.2,ARP,2025-05-03T11:35:16.367017,arp_spoof
02:00:00:9a:81:b8,02:00:00:9a:93:c0,10.0.0.11,10.0.0.2,ARP,2025-05-03T11:35:16.367223,arp_spoof
02:00:00:38:e1:1c,02:00:00:a1:6c:e0,10.0.0.3,10.0.0.2,ARP,2025-05-03T11:35:16.367429,arp_spoof
02:00:00:86:9d:2a,02:00:00:4e:23:5b,10.0.0.25,10.0.0.2,ARP,2025-05-03T11:35:16.367641,arp_spoof
02:00:00:2b:a4:fe,02:00:00:c8:5b:76,10.0.0.29,10.0.0.2,ARP,2025-05-03T11:35:16.387113,arp_spoof
02:00:00:fc:a8:a8,02:00:00:1f:6c:24,10.0.0.23,10.0.0.2,ARP,2025-05-03T11:35:16.387342,arp_spoof
02:00:00:2d:d8:f1,02:00:00:7f:13:c0,10.0.0.46,10.0.0.2,ARP,2025-05-03T11:35:16.387561,arp_spoof
02:00:00:7e:4e:b1,02:00:00:9e:14:ab,10.0.0.6,10.0.0.2,ARP,2025-05-03T11:35:16.387788,arp_spoof
02:00:00:c8:84:f0,02:00:00:ea:7e:be,10.0.0.41,10.0.0.2,ARP,2025-05-03T11:35:16.388002,arp_spoof
02:00:00:1c:a4:38,02:00:00:8a:b4:77,10.0.0.42,10.0.0.2,ARP,2025-05-03T11:35:16.388208,arp_spoof
02:00:00:30:82:94,02:00:00:68:62:7a,10.0.0.50,10.0.0.2,ARP,2025-05-03T11:35:16.388528,arp_spoof
02:00:00:92:eb:81,02:00:00:0a:59:33,10.0.0.42,10.0.0.2,ARP,2025-05-03T11:35:16.388755,arp_spoof
02:00:00:d4:50:1a,02:00:00:eb:90:d8,10.0.0.24,10.0.0.2,ARP,2025-05-03T11:35:16.388969,arp_spoof
02:00:00:23:ac:80,02:00:00:e8:a8:56,10.0.0.18,10.0.0.2,ARP,2025-05-03T11:35:16.389176,arp_spoof
02:00:00:c4:e7:43,02:00:00:f3:c4:71,10.0.0.11,10.0.0.2,ARP,2025-05-03T11:35:16.389380,arp_spoof
02:00:00:8e:c3:74,02:00:00:69:34:99,10.0.0.3,10.0.0.2,ARP,2025-05-03T11:35:16.389593,arp_spoof
02:00:00:5e:64:c2,02:00:00:0b:f4:66,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.419034,arp_spoof
02:00:00:59:ae:61,02:00:00:6d:2d:ce,10.0.0.42,10.0.0.2,ARP,2025-05-03T11:35:16.419310,arp_spoof
02:00:00:41:6f:92,02:00:00:5d:5d:21,10.0.0.34,10.0.0.2,ARP,2025-05-03T11:35:16.419538,arp_spoof
02:00:00:06:09:cc,02:00:00:97:d6:a9,10.0.0.45,10.0.0.2,ARP,2025-05-03T11:35:16.419764,arp_spoof
02:00:00:83:7a:2e,02:00:00:15:70:4f,10.0.0.31,10.0.0.2,ARP,2025-05-03T11:35:16.419978,arp_spoof
02:00:00:16:38:b2,02:00:00:06:28:9f,10.0.0.11,10.0.0.2,ARP,2025-05-03T11:35:16.420184,arp_spoof
02:00:00:65:7b:7d,02:00:00:29:b0:3c,10.0.0.34,10.0.0.2,ARP,2025-05-03T11:35:16.420391,arp_spoof
02:00:00:3e:be:ad,02:00:00:8e:c5:3a,10.0.0.27,10.0.0.2,ARP,2025-05-03T11:35:16.420605,arp_spoof
02:00:00:08:ab:55,02:00:00:2f:c5:a2,10.0.0.11,10.0.0.2,ARP,2025-05-03T11:35:16.420826,arp_spoof
02:00:00:bc:bb:6f,02:00:00:8a:c9:95,10.0.0.32,10.0.0.2,ARP,2025-05-03T11:35:16.421035,arp_spoof
02:00:00:2e:4b:9f,02:00:00:13:10:2f,10.0.0.50,10.0.0.2,ARP,2025-05-03T11:35:16.421239,arp_spoof
02:00:00:a3:8c:e3,02:00:00:d6:75:85,10.0.0.11,10.0.0.2,ARP,2025-05-03T11:35:16.421444,arp_spoof
02:00:00:31:da:f7,02:00:00:13:3e:42,10.0.0.28,10.0.0.2,ARP,2025-05-03T11:35:16.433129,arp_spoof
02:00:00:04:09:73,02:00:00:91:05:2d,10.0.0.33,10.0.0.2,ARP,2025-05-03T11:35:16.433513,arp_spoof
02:00:00:96:53:25,02:00:00:d5:ba:c1,10.0.0.26,10.0.0.2,ARP,2025-05-03T11:35:16.433761,arp_spoof
02:00:00:59:4e:b2,02:00:00:dc:dc:00,10.0.0.8,10.0.0.2,ARP,2025-05-03T11:35:16.433979,arp_spoof
02:00:00:78:e4:a1,02:00:00:22:fa:2e,10.0.0.13,10.0.0.2,ARP,2025-05-03T11:35:16.434187,arp_spoof
02:00:00:80:46:84,02:00:00:a9:e8:e2,10.0.0.33,10.0.0.2,ARP,2025-05-03T11:35:16.434396,arp_spoof
